type,amount,oldbalanceOrg,newbalanceOrig,isFraud
CASH_OUT,5141769.94,5141769.94,0.0,1
CASH_OUT,7078157.11,7078157.11,0.0,1
TRANSFER,1381513.27,1381513.27,0.0,1
CASH_IN,61042.08,3246988.66,3308030.74,0
TRANSFER,2878517.05,14499.0,0.0,0
CASH_OUT,192815.77,192815.77,0.0,1
CASH_OUT,150157.6,150157.6,0.0,1
TRANSFER,9366.63,9366.63,0.0,1
CASH_OUT,424225.28,0.0,0.0,0
CASH_OUT,1464008.18,1464008.18,0.0,1
TRANSFER,71511.19,71511.19,0.0,1
CASH_OUT,8186519.17,8186519.17,0.0,1
TRANSFER,172362.84,172362.84,0.0,1
PAYMENT,26689.12,0.0,0.0,0
PAYMENT,9829.96,39539.08,29709.12,0
TRANSFER,185238.61,185238.61,0.0,1
TRANSFER,539658.73,539658.73,0.0,1
CASH_OUT,993088.06,993088.06,0.0,1
PAYMENT,4109.78,240239.64,236129.86,0
TRANSFER,842554.02,842554.02,0.0,1
TRANSFER,271908.4,271908.4,0.0,1
PAYMENT,9621.44,0.0,0.0,0
PAYMENT,8698.71,0.0,0.0,0
TRANSFER,8332002.94,8332002.94,0.0,1
TRANSFER,153607.08,153607.08,0.0,1
TRANSFER,923709.06,297381.0,0.0,0
TRANSFER,16671.29,16671.29,0.0,1
CASH_OUT,207449.48,0.0,0.0,0
TRANSFER,3332748.16,3332748.16,0.0,1
TRANSFER,902483.91,902483.91,0.0,1
CASH_IN,101920.42,3788106.01,3890026.43,0
TRANSFER,306505.03,306505.03,0.0,1
CASH_OUT,102464.68,102464.68,0.0,1
TRANSFER,1640507.98,0.0,0.0,0
CASH_OUT,387200.32,50205.0,0.0,0
TRANSFER,115782.68,115782.68,0.0,1
CASH_OUT,448012.23,0.0,0.0,0
TRANSFER,135857.82,0.0,0.0,0
CASH_OUT,2567602.1,2567602.1,0.0,1
CASH_IN,43841.97,827597.14,871439.11,0
PAYMENT,46275.2,0.0,0.0,0
CASH_IN,414152.31,141089.0,555241.31,0
TRANSFER,303846.74,303846.74,0.0,1
CASH_OUT,2562459.56,2562459.56,0.0,1
CASH_IN,102560.2,15785746.13,15888306.33,0
CASH_OUT,813133.35,813133.35,0.0,1
TRANSFER,219178.49,219178.49,0.0,1
TRANSFER,204030.2,204030.2,0.0,1
CASH_IN,97368.34,55369.0,152737.34,0
CASH_OUT,71666.93,71666.93,0.0,1
CASH_OUT,147186.94,147186.94,0.0,1
CASH_OUT,172915.56,172915.56,0.0,1
CASH_IN,46036.42,4164221.79,4210258.21,0
TRANSFER,1693962.01,1693962.01,0.0,1
TRANSFER,405256.59,152155.0,0.0,0
CASH_OUT,136245.39,136245.39,0.0,1
CASH_OUT,52928.19,113536.0,60607.81,0
PAYMENT,10778.71,0.0,0.0,0
CASH_OUT,3263443.15,3263443.15,0.0,1
TRANSFER,664992.86,664992.86,0.0,1
PAYMENT,305.71,11404.0,11098.29,0
TRANSFER,2472250.47,2472250.47,0.0,1
TRANSFER,1301410.68,1301410.68,0.0,1
CASH_OUT,37019.04,37019.04,0.0,1
PAYMENT,6455.24,10758.0,4302.76,0
CASH_IN,100895.85,31580.0,132475.85,0
PAYMENT,11366.68,0.0,0.0,0
CASH_OUT,64452.77,106459.0,42006.23,0
CASH_OUT,84155.48,0.0,0.0,0
CASH_OUT,79717.14,79717.14,0.0,1
CASH_IN,568765.93,60721.0,629486.93,0
PAYMENT,16287.49,14483.03,0.0,0
CASH_OUT,142882.07,5525.0,0.0,0
TRANSFER,1567549.99,1567549.99,0.0,1
TRANSFER,1064995.85,1064995.85,0.0,1
PAYMENT,6641.8,0.0,0.0,0
CASH_OUT,350469.66,45675.0,0.0,0
TRANSFER,9887819.06,9887819.06,0.0,1
CASH_OUT,2985840.4,2985840.4,0.0,1
TRANSFER,234673.76,234673.76,0.0,1
CASH_OUT,542393.87,542393.87,0.0,1
CASH_OUT,286670.9,286670.9,0.0,1
PAYMENT,4922.41,176.0,0.0,0
PAYMENT,52169.39,203643.65,151474.26,0
TRANSFER,10000000.0,10987591.59,987591.59,1
PAYMENT,9806.61,242064.73,232258.12,0
TRANSFER,45807.51,45807.51,0.0,1
PAYMENT,590.5,202.0,0.0,0
CASH_OUT,2254417.02,2254417.02,0.0,1
CASH_OUT,177699.5,261.0,0.0,0
CASH_IN,139210.6,822457.24,961667.84,0
CASH_OUT,183269.56,0.0,0.0,0
CASH_IN,152243.29,11865.0,164108.29,0
TRANSFER,883875.37,283253.0,0.0,0
PAYMENT,24758.13,0.0,0.0,0
PAYMENT,19559.7,1021.0,0.0,0
CASH_IN,149204.06,9111420.98,9260625.04,0
CASH_OUT,5032484.73,5032484.73,0.0,1
PAYMENT,9840.05,0.0,0.0,0
PAYMENT,24166.13,0.0,0.0,0
CASH_OUT,2274766.1,2274766.1,0.0,1
PAYMENT,11652.1,104603.0,92950.9,0
CASH_OUT,6501296.36,6501296.36,0.0,1
CASH_OUT,50094.5,3787.0,0.0,0
CASH_OUT,21917.02,0.0,0.0,0
CASH_OUT,200482.72,200482.72,0.0,1
TRANSFER,183306.03,10847.0,0.0,0
PAYMENT,12201.04,0.0,0.0,0
PAYMENT,19188.01,0.0,0.0,0
TRANSFER,2016790.84,2016790.84,0.0,1
CASH_IN,352497.44,38562.0,391059.44,0
PAYMENT,14360.98,0.0,0.0,0
PAYMENT,544.12,3012.0,2467.88,0
PAYMENT,13591.05,8038.0,0.0,0
CASH_OUT,711932.67,711932.67,0.0,1
CASH_OUT,87578.71,219684.17,132105.46,0
PAYMENT,9021.34,29927.0,20905.66,0
CASH_OUT,3904257.51,3904257.51,0.0,1
PAYMENT,20758.44,0.0,0.0,0
CASH_OUT,723782.37,723782.37,0.0,1
CASH_OUT,255028.93,255028.93,0.0,1
CASH_OUT,56125.55,56125.55,0.0,1
TRANSFER,87999.25,87999.25,0.0,1
CASH_OUT,1167816.02,1167816.02,0.0,1
PAYMENT,9156.94,10648.0,1491.06,0
TRANSFER,1112204.51,1112204.51,0.0,1
CASH_OUT,143332.0,143332.0,0.0,1
CASH_OUT,5175876.53,5175876.53,0.0,1
TRANSFER,16207.04,16207.04,0.0,1
CASH_OUT,1589614.75,1589614.75,0.0,1
TRANSFER,32935.25,32935.25,0.0,1
PAYMENT,817.17,2416.06,1598.88,0
TRANSFER,470922.15,470922.15,0.0,1
CASH_OUT,128410.76,0.0,0.0,0
TRANSFER,228751.77,228751.77,0.0,1
TRANSFER,136903.9,136903.9,0.0,1
TRANSFER,71334.85,11691.0,0.0,0
CASH_OUT,157272.13,157272.13,0.0,1
PAYMENT,13790.05,0.0,0.0,0
CASH_OUT,215729.16,579542.77,363813.61,0
CASH_IN,233103.5,3382.0,236485.5,0
TRANSFER,204721.27,204721.27,0.0,1
TRANSFER,112211.36,0.0,0.0,0
TRANSFER,1637875.33,1637875.33,0.0,1
CASH_OUT,222517.07,222517.07,0.0,1
CASH_OUT,124399.7,0.0,0.0,0
CASH_IN,32082.41,8908866.17,8940948.58,0
CASH_OUT,33120.2,0.0,0.0,0
CASH_OUT,176903.82,32290.0,0.0,0
CASH_OUT,84196.79,84196.79,0.0,1
CASH_OUT,153053.54,12234.0,0.0,0
CASH_OUT,10000000.0,10000000.0,0.0,1
TRANSFER,2388251.16,2388251.16,0.0,1
PAYMENT,7761.81,0.0,0.0,0
TRANSFER,1367070.94,1367070.94,0.0,1
PAYMENT,10873.09,52182.0,41308.91,0
TRANSFER,628033.58,628033.58,0.0,1
CASH_OUT,180031.06,100053.0,0.0,0
CASH_IN,138088.07,17752597.13,17890685.2,0
TRANSFER,130278.99,130278.99,0.0,1
CASH_OUT,496128.26,496128.26,0.0,1
TRANSFER,66066.73,66066.73,0.0,1
PAYMENT,13287.35,0.0,0.0,0
CASH_IN,185588.47,7145061.22,7330649.69,0
PAYMENT,2826.14,59711.0,56884.86,0
CASH_OUT,291264.2,291264.2,0.0,1
CASH_OUT,709950.57,709950.57,0.0,1
CASH_OUT,154492.72,11385.0,0.0,0
TRANSFER,3641525.7,3641525.7,0.0,1
CASH_IN,42878.42,4934410.09,4977288.51,0
CASH_OUT,16925.36,0.0,0.0,0
PAYMENT,60180.11,515527.71,455347.61,0
CASH_OUT,97566.94,0.0,0.0,0
PAYMENT,13752.13,0.0,0.0,0
CASH_IN,242106.5,13188644.78,13430751.28,0
TRANSFER,667257.72,667257.72,0.0,1
TRANSFER,642364.74,642364.74,0.0,1
CASH_OUT,104392.43,516744.0,412351.57,0
PAYMENT,7752.15,1706.0,0.0,0
PAYMENT,11225.3,0.0,0.0,0
CASH_OUT,272791.44,272791.44,0.0,1
CASH_OUT,160549.26,0.0,0.0,0
CASH_OUT,117008.61,0.0,0.0,0
CASH_OUT,43440.97,43440.97,0.0,1
TRANSFER,1186725.39,1186725.39,0.0,1
CASH_OUT,142927.08,2072.0,0.0,0
PAYMENT,19302.75,66419.0,47116.25,0
TRANSFER,982414.06,982414.06,0.0,1
PAYMENT,3005.59,10743.0,7737.41,0
CASH_OUT,232315.43,232315.43,0.0,1
TRANSFER,2763398.31,2763398.31,0.0,1
PAYMENT,11618.85,4131.05,0.0,0
CASH_OUT,9639524.7,9639524.7,0.0,1
PAYMENT,1854.18,679017.83,677163.65,0
PAYMENT,7251.5,12762.08,5510.58,0
TRANSFER,2178303.49,2178303.49,0.0,1
CASH_OUT,9208368.83,9208368.83,0.0,1
CASH_OUT,1911239.21,1911239.21,0.0,1
TRANSFER,173975.09,844.0,0.0,0
CASH_OUT,22824.08,22824.08,0.0,1
TRANSFER,58737.53,58737.53,0.0,1
TRANSFER,4438931.81,4438931.81,0.0,1
PAYMENT,5943.22,0.0,0.0,0
PAYMENT,1043.5,51983.0,50939.5,0
PAYMENT,10309.34,199163.76,188854.43,0
PAYMENT,16869.75,49787.0,32917.25,0
PAYMENT,23839.94,0.0,0.0,0
TRANSFER,32660.58,32660.58,0.0,1
CASH_OUT,189550.88,1237.0,0.0,0
CASH_OUT,128426.58,128426.58,0.0,1
TRANSFER,36300.25,36300.25,0.0,1
CASH_OUT,8116.53,8116.53,0.0,1
PAYMENT,370.3,269970.0,269599.7,0
TRANSFER,93253.25,93253.25,0.0,1
TRANSFER,696575.46,696575.46,0.0,1
PAYMENT,1029.18,51926.0,50896.82,0
PAYMENT,2319.48,0.0,0.0,0
CASH_OUT,6392800.85,6392800.85,0.0,1
CASH_OUT,1764389.11,1764389.11,0.0,1
TRANSFER,253793.28,253793.28,0.0,1
TRANSFER,520500.14,520500.14,0.0,1
CASH_IN,37799.87,1034980.84,1072780.7,0
TRANSFER,7335355.57,7335355.57,0.0,1
CASH_OUT,143784.37,12462.0,0.0,0
CASH_OUT,115525.32,0.0,0.0,0
TRANSFER,1033183.9,0.0,0.0,0
PAYMENT,2753.87,0.0,0.0,0
TRANSFER,309488.9,309488.9,0.0,1
CASH_OUT,7335355.57,7335355.57,0.0,1
CASH_OUT,881187.51,881187.51,0.0,1
CASH_OUT,2833.8,0.0,0.0,0
CASH_OUT,12477.96,12477.96,0.0,1
CASH_IN,198974.13,4745274.45,4944248.58,0
PAYMENT,2201.35,0.0,0.0,0
CASH_OUT,108461.73,0.0,0.0,0
CASH_OUT,9366.63,9366.63,0.0,1
PAYMENT,13427.07,0.0,0.0,0
PAYMENT,19777.49,64268.0,44490.51,0
CASH_OUT,313964.84,0.0,0.0,0
CASH_OUT,245694.84,245694.84,0.0,1
CASH_OUT,131209.77,20785.0,0.0,0
CASH_OUT,3.57,0.0,0.0,0
CASH_OUT,190404.76,59385.0,0.0,0
PAYMENT,7801.44,0.0,0.0,0
PAYMENT,4846.59,100485.0,95638.41,0
TRANSFER,10000000.0,23171085.59,13171085.59,1
PAYMENT,8596.9,1339.0,0.0,0
PAYMENT,18524.91,14679.0,0.0,0
PAYMENT,2452.51,1808.0,0.0,0
CASH_OUT,117345.35,117345.35,0.0,1
TRANSFER,567729.52,567729.52,0.0,1
CASH_OUT,10000000.0,10000000.0,0.0,1
CASH_OUT,252417.45,252417.45,0.0,1
CASH_OUT,127107.41,569235.0,442127.59,0
CASH_OUT,311832.17,311832.17,0.0,1
PAYMENT,6842.3,9906.0,3063.7,0
CASH_OUT,8720558.46,8720558.46,0.0,1
CASH_OUT,268641.82,268641.82,0.0,1
TRANSFER,346293.24,346293.24,0.0,1
CASH_IN,212788.88,79146.0,291934.88,0
TRANSFER,76960.91,76960.91,0.0,1
PAYMENT,5782.74,547153.31,541370.57,0
PAYMENT,6540.34,0.0,0.0,0
CASH_IN,349700.8,5660.0,355360.8,0
PAYMENT,197.5,0.0,0.0,0
TRANSFER,61505.06,61505.06,0.0,1
CASH_IN,174369.57,167217.0,341586.57,0
CASH_OUT,202943.57,11963.0,0.0,0
TRANSFER,640971.49,42704.0,0.0,0
PAYMENT,4250.97,0.0,0.0,0
CASH_OUT,87660.69,87660.69,0.0,1
TRANSFER,10000000.0,20353874.22,10353874.22,1
CASH_OUT,70125.14,70125.14,0.0,1
PAYMENT,881.44,0.0,0.0,0
TRANSFER,2581549.92,2581549.92,0.0,1
CASH_OUT,22562.94,0.0,0.0,0
CASH_OUT,110508.25,1197.0,0.0,0
PAYMENT,5742.86,65145.67,59402.81,0
CASH_OUT,48078.85,48078.85,0.0,1
TRANSFER,525223.59,164809.87,0.0,0
CASH_OUT,83056.53,0.0,0.0,0
TRANSFER,102464.68,102464.68,0.0,1
CASH_OUT,70173.64,70173.64,0.0,1
CASH_OUT,164641.76,11516.0,0.0,0
CASH_OUT,45116.24,45116.24,0.0,1
PAYMENT,6954.75,19737.0,12782.25,0
PAYMENT,21226.31,299930.49,278704.18,0
CASH_OUT,237673.29,0.0,0.0,0
CASH_IN,170059.65,11390066.2,11560125.85,0
CASH_OUT,227734.32,319504.0,91769.68,0
CASH_OUT,131160.83,41871.0,0.0,0
CASH_OUT,1388951.5,1388951.5,0.0,1
PAYMENT,4678.34,10285.0,5606.66,0
CASH_OUT,1281113.84,1281113.84,0.0,1
CASH_OUT,47604.75,47604.75,0.0,1
TRANSFER,102660.35,102660.35,0.0,1
TRANSFER,1649039.58,1649039.58,0.0,1
CASH_OUT,423999.09,179.0,0.0,0
TRANSFER,174683.34,174683.34,0.0,1
TRANSFER,505571.43,505571.43,0.0,1
TRANSFER,245106.78,245106.78,0.0,1
PAYMENT,7459.39,5643.0,0.0,0
TRANSFER,1503034.86,1503034.86,0.0,1
CASH_OUT,123120.97,0.0,0.0,0
CASH_OUT,319604.05,0.0,0.0,0
CASH_OUT,239836.57,23242.0,0.0,0
CASH_OUT,96989.06,96989.06,0.0,1
CASH_OUT,9039246.82,9039246.82,0.0,1
CASH_OUT,535654.59,535654.59,0.0,1
CASH_OUT,102777.09,0.0,0.0,0
CASH_IN,337629.07,113857.0,451486.07,0
PAYMENT,9154.02,0.0,0.0,0
TRANSFER,47604.75,47604.75,0.0,1
CASH_OUT,5618179.9,5618179.9,0.0,1
CASH_OUT,82883.08,354.0,0.0,0
PAYMENT,2235.78,26097.0,23861.22,0
CASH_OUT,432269.94,99623.0,0.0,0
CASH_OUT,2433009.28,2433009.28,0.0,1
CASH_OUT,157569.77,0.0,0.0,0
TRANSFER,91882.6,91882.6,0.0,1
TRANSFER,10000000.0,17418265.31,7418265.31,1
PAYMENT,35794.9,11573.0,0.0,0
TRANSFER,1400472.01,1400472.01,0.0,1
CASH_OUT,1994525.04,1994525.04,0.0,1
CASH_IN,86346.12,1503321.24,1589667.36,0
CASH_IN,22788.51,7081142.02,7103930.53,0
PAYMENT,6558.16,5442.1,0.0,0
TRANSFER,198043.93,198043.93,0.0,1
CASH_OUT,188028.69,103594.0,0.0,0
PAYMENT,3255.82,16340.2,13084.39,0
TRANSFER,107732.98,107732.98,0.0,1
CASH_IN,80748.39,2961539.32,3042287.71,0
CASH_OUT,165368.59,165368.59,0.0,1
CASH_OUT,22661.71,0.0,0.0,0
CASH_OUT,1160652.82,1160652.82,0.0,1
CASH_OUT,33302.96,33302.96,0.0,1
CASH_OUT,154526.82,318076.92,163550.1,0
PAYMENT,11506.53,0.0,0.0,0
CASH_OUT,116553.25,30885.0,0.0,0
TRANSFER,1153950.87,70263.28,0.0,0
TRANSFER,145067.24,145067.24,0.0,1
CASH_IN,35472.88,26871.0,62343.88,0
CASH_IN,308498.14,0.0,308498.14,0
CASH_OUT,143932.45,522459.18,378526.73,0
TRANSFER,82971.91,82971.91,0.0,1
CASH_OUT,1749325.14,1749325.14,0.0,1
CASH_OUT,255369.62,2778.0,0.0,0
CASH_OUT,147871.7,71756.0,0.0,0
TRANSFER,3424092.39,3424092.39,0.0,1
CASH_OUT,209340.53,209340.53,0.0,1
CASH_IN,174712.76,84399.0,259111.76,0
TRANSFER,960306.85,960306.85,0.0,1
CASH_OUT,15833.87,0.0,0.0,0
CASH_OUT,61540.06,5620.85,0.0,0
CASH_OUT,372703.48,372703.48,0.0,1
TRANSFER,2153055.36,2153055.36,0.0,1
TRANSFER,127120.88,127120.88,0.0,1
PAYMENT,7062.11,0.0,0.0,0
CASH_OUT,185250.47,0.0,0.0,0
CASH_OUT,55993.94,95164.0,39170.06,0
CASH_OUT,239169.91,579.0,0.0,0
CASH_OUT,39342.59,39342.59,0.0,1
CASH_OUT,228706.19,228706.19,0.0,1
CASH_IN,457010.77,11030111.88,11487122.65,0
CASH_OUT,21155.74,9059.0,0.0,0
TRANSFER,104798.05,0.0,0.0,0
CASH_OUT,221099.25,104223.0,0.0,0
TRANSFER,1390048.67,1390048.67,0.0,1
CASH_OUT,249147.29,0.0,0.0,0
TRANSFER,5393228.23,5393228.23,0.0,1
CASH_IN,187359.86,4418958.98,4606318.84,0
PAYMENT,11399.36,5336.0,0.0,0
CASH_IN,163621.02,3728057.14,3891678.16,0
CASH_OUT,208718.79,0.0,0.0,0
CASH_OUT,332729.54,0.0,0.0,1
CASH_OUT,82799.7,0.0,0.0,0
CASH_OUT,287465.48,0.0,0.0,0
PAYMENT,2050.73,0.0,0.0,0
CASH_OUT,1552664.33,1552664.33,0.0,1
TRANSFER,1314897.11,1314897.11,0.0,1
CASH_OUT,90901.53,16753.0,0.0,0
CASH_IN,122522.4,22985940.58,23108462.98,0
CASH_OUT,77073.29,0.0,0.0,0
CASH_IN,56347.76,4923355.41,4979703.17,0
TRANSFER,2054631.55,2054631.55,0.0,1
CASH_OUT,373374.73,0.0,0.0,0
CASH_OUT,46973.96,46973.96,0.0,1
TRANSFER,234108.97,0.0,0.0,0
CASH_OUT,245526.62,0.0,0.0,0
PAYMENT,5514.06,0.0,0.0,0
CASH_IN,170593.55,1649023.75,1819617.3,0
PAYMENT,7575.33,304553.57,296978.24,0
CASH_OUT,181224.98,181224.98,0.0,1
CASH_IN,149145.95,11264.0,160409.95,0
CASH_OUT,542188.04,10477.0,0.0,0
PAYMENT,4345.15,0.0,0.0,0
TRANSFER,1672570.76,1672570.76,0.0,1
CASH_OUT,111222.39,493.0,0.0,0
TRANSFER,387408.11,387408.11,0.0,1
PAYMENT,22791.96,11593.0,0.0,0
CASH_IN,151578.04,631125.91,782703.94,0
CASH_OUT,1055.0,1055.0,0.0,1
TRANSFER,4525901.25,4525901.25,0.0,1
PAYMENT,1962.17,80443.0,78480.83,0
CASH_IN,259530.47,22705133.13,22964663.61,0
CASH_OUT,221077.97,221077.97,0.0,1
CASH_OUT,10207.1,615.0,0.0,0
CASH_OUT,71781.04,385610.89,313829.85,0
PAYMENT,4636.43,886.0,0.0,0
CASH_OUT,3571807.73,3571807.73,0.0,1
CASH_OUT,2582733.46,2582733.46,0.0,1
CASH_IN,103607.89,1406416.71,1510024.6,0
CASH_OUT,423744.52,0.0,0.0,0
TRANSFER,292466.99,0.0,0.0,0
CASH_OUT,140144.67,30046.0,0.0,0
CASH_OUT,1735466.52,1735466.52,0.0,1
CASH_OUT,499884.58,199817.0,0.0,0
CASH_OUT,35474.05,0.0,0.0,0
CASH_OUT,35104.62,0.0,0.0,0
CASH_OUT,77260.3,39659.0,0.0,0
CASH_OUT,1161495.82,1161495.82,0.0,1
CASH_OUT,260091.38,0.0,0.0,0
CASH_OUT,119296.67,49853.0,0.0,0
TRANSFER,4830219.15,4830219.15,0.0,1
TRANSFER,3644234.06,3644234.06,0.0,1
CASH_IN,142987.25,16055376.79,16198364.04,0
CASH_OUT,139976.29,413720.0,273743.71,0
PAYMENT,2828.98,11150.0,8321.02,0
PAYMENT,13443.34,100437.0,86993.66,0
CASH_IN,226820.91,4169616.13,4396437.04,0
CASH_OUT,57709.71,103750.0,46040.29,0
TRANSFER,878034.02,878034.02,0.0,1
TRANSFER,61470.02,61470.02,0.0,1
TRANSFER,225324.05,225324.05,0.0,1
PAYMENT,1230.31,0.0,0.0,0
TRANSFER,1684204.76,82554.0,0.0,0
CASH_OUT,21418.86,21418.86,0.0,1
TRANSFER,5429153.98,5429153.98,0.0,1
TRANSFER,866712.19,866712.19,0.0,1
TRANSFER,1663895.14,1663895.14,0.0,1
CASH_OUT,76548.48,76548.48,0.0,1
CASH_IN,127417.31,2845117.24,2972534.56,0
CASH_IN,63272.21,40425.0,103697.21,0
CASH_OUT,248123.95,248123.95,0.0,1
CASH_OUT,236860.15,0.0,0.0,0
PAYMENT,8170.39,0.0,0.0,0
CASH_OUT,41619.67,0.0,0.0,0
CASH_OUT,254726.85,0.0,0.0,0
TRANSFER,63.8,63.8,0.0,1
CASH_OUT,249365.63,249365.63,0.0,1
PAYMENT,6239.09,0.0,0.0,0
CASH_OUT,1674146.06,1674146.06,0.0,1
PAYMENT,20773.07,0.0,0.0,0
CASH_OUT,366014.33,366014.33,0.0,1
CASH_IN,154574.61,4574199.32,4728773.93,0
TRANSFER,22528.77,0.0,0.0,0
CASH_OUT,211532.41,5581.0,0.0,0
PAYMENT,26163.98,9485.05,0.0,0
CASH_IN,159130.62,3171730.62,3330861.23,0
TRANSFER,904338.88,904338.88,0.0,1
CASH_OUT,72901.03,72901.03,0.0,1
CASH_IN,557361.85,88646.0,646007.85,0
TRANSFER,332.36,332.36,0.0,1
CASH_OUT,124121.57,124121.57,0.0,1
PAYMENT,2578.53,0.0,0.0,0
CASH_OUT,250223.24,250223.24,0.0,1
CASH_OUT,373531.87,373531.87,0.0,1
CASH_OUT,33837.2,540.0,0.0,0
CASH_IN,83394.35,224743.0,308137.35,0
CASH_OUT,221936.6,221936.6,0.0,1
DEBIT,4263.92,150445.0,146181.08,0
TRANSFER,454483.23,454483.23,0.0,1
TRANSFER,667960.58,70259.0,0.0,0
CASH_OUT,77306.05,0.0,0.0,0
CASH_IN,160445.92,13763330.37,13923776.29,0
CASH_IN,151935.29,723406.94,875342.23,0
CASH_IN,136997.07,4538520.67,4675517.74,0
PAYMENT,24704.01,393562.28,368858.27,0
CASH_IN,290207.78,12359.0,302566.78,0
CASH_OUT,391336.38,0.0,0.0,0
CASH_OUT,374178.28,374178.28,0.0,1
CASH_IN,115351.03,5997819.14,6113170.18,0
TRANSFER,456360.87,456360.87,0.0,1
TRANSFER,6029387.26,6029387.26,0.0,1
CASH_IN,55360.39,50789.96,106150.35,0
CASH_IN,216171.03,72002.0,288173.03,0
CASH_OUT,252144.37,0.0,0.0,0
CASH_OUT,67050.5,67050.5,0.0,1
CASH_OUT,91936.87,0.0,0.0,0
CASH_OUT,149262.86,0.0,0.0,0
CASH_OUT,80291.62,0.0,0.0,0
CASH_OUT,548269.98,548269.98,0.0,1
CASH_IN,92430.77,2750163.74,2842594.51,0
CASH_IN,115446.96,6632081.91,6747528.87,0
TRANSFER,609239.75,609239.75,0.0,1
CASH_OUT,45890.12,45890.12,0.0,1
TRANSFER,49871.73,49871.73,0.0,1
CASH_OUT,211721.9,211721.9,0.0,1
CASH_IN,35202.05,2539.0,37741.05,0
CASH_OUT,1654055.02,1654055.02,0.0,1
PAYMENT,400.81,0.0,0.0,0
CASH_OUT,277611.08,277611.08,0.0,1
PAYMENT,32845.92,6096.0,0.0,0
CASH_OUT,329065.78,40591.0,0.0,0
TRANSFER,313418.28,313418.28,0.0,1
CASH_OUT,98050.29,98050.29,0.0,1
TRANSFER,4075956.58,4075956.58,0.0,1
CASH_OUT,441423.44,441423.44,0.0,1
CASH_OUT,412668.39,412668.39,0.0,1
CASH_OUT,8999.56,8999.56,0.0,1
CASH_OUT,118462.93,118462.93,0.0,1
CASH_OUT,1773151.32,1773151.32,0.0,1
PAYMENT,32.42,0.0,0.0,0
CASH_OUT,998086.61,998086.61,0.0,1
CASH_OUT,35176.87,0.0,0.0,0
CASH_OUT,9661.82,0.0,0.0,0
DEBIT,63.04,41699.0,41635.96,0
TRANSFER,4505012.56,4505012.56,0.0,1
CASH_OUT,27310.72,7354.0,0.0,0
PAYMENT,2533.99,0.0,0.0,0
CASH_OUT,8537861.24,8537861.24,0.0,1
CASH_OUT,109691.25,141.0,0.0,0
TRANSFER,43928.31,43928.31,0.0,1
TRANSFER,1312694.5,1312694.5,0.0,1
PAYMENT,11723.95,160081.0,148357.05,0
PAYMENT,19275.84,0.0,0.0,0
CASH_OUT,457789.14,457789.14,0.0,1
CASH_OUT,289994.94,2527.0,0.0,0
CASH_IN,121532.94,5964679.82,6086212.76,0
CASH_OUT,403.56,403.56,0.0,1
CASH_IN,312694.96,0.0,312694.96,0
CASH_OUT,33230.15,0.0,0.0,0
TRANSFER,10000000.0,15912204.0,5912204.0,1
CASH_OUT,243118.94,243118.94,0.0,1
CASH_IN,255864.18,310301.0,566165.18,0
CASH_IN,358332.56,8128566.32,8486898.88,0
TRANSFER,1686871.77,0.0,0.0,0
TRANSFER,319208.14,319208.14,0.0,1
CASH_OUT,88424.06,88424.06,0.0,1
CASH_OUT,19739.4,0.0,0.0,0
TRANSFER,522343.83,522343.83,0.0,1
CASH_OUT,921894.19,921894.19,0.0,1
PAYMENT,11850.55,1018.0,0.0,0
CASH_OUT,350517.08,0.0,0.0,0
PAYMENT,18666.03,416.77,0.0,0
TRANSFER,2662734.59,2662734.59,0.0,1
CASH_OUT,291425.15,26803.0,0.0,0
CASH_OUT,294974.85,0.0,0.0,0
TRANSFER,581889.94,581889.94,0.0,1
CASH_OUT,807466.16,807466.16,0.0,1
CASH_OUT,78760.52,0.0,0.0,0
CASH_OUT,269421.03,42356.0,0.0,0
TRANSFER,2415826.18,2415826.18,0.0,1
TRANSFER,239473.85,239473.85,0.0,1
CASH_OUT,5465.89,20242.0,14776.11,0
TRANSFER,112363.33,112363.33,0.0,1
CASH_OUT,84174.31,84174.31,0.0,1
CASH_OUT,61470.02,61470.02,0.0,1
CASH_OUT,155926.42,155926.42,0.0,1
CASH_OUT,905919.58,905919.58,0.0,1
PAYMENT,30405.98,21143.44,0.0,0
CASH_OUT,365332.78,365332.78,0.0,1
TRANSFER,2395.29,2395.29,0.0,1
PAYMENT,13375.24,3949.0,0.0,0
PAYMENT,20091.65,22457.0,2365.35,0
CASH_IN,461432.77,5117544.17,5578976.94,0
PAYMENT,2977.79,1341.93,0.0,0
PAYMENT,18752.33,20536.0,1783.67,0
CASH_OUT,1968008.53,1968008.53,0.0,1
CASH_IN,198572.55,3172762.12,3371334.67,0
CASH_OUT,28262.01,761457.0,733194.99,0
TRANSFER,1464614.79,1464614.79,0.0,1
TRANSFER,819048.34,819048.34,0.0,1
CASH_OUT,94386.51,0.0,0.0,0
PAYMENT,8187.73,0.0,0.0,0
TRANSFER,1576874.04,1576874.04,0.0,1
TRANSFER,3011102.29,3011102.29,0.0,1
CASH_IN,111194.96,297340.0,408534.96,0
CASH_OUT,197788.79,115562.0,0.0,0
CASH_OUT,6262505.91,6262505.91,0.0,1
TRANSFER,19006.26,20270.0,1263.74,0
TRANSFER,1755647.81,1755647.81,0.0,1
CASH_OUT,37007.32,690.0,0.0,0
CASH_OUT,158879.1,158879.1,0.0,1
PAYMENT,6641.21,0.0,0.0,0
